x,y,label
-5.558079,1.1021575,t-shirt
11.212907,-12.409433,bag
0.6449944,-3.9246125,shirt
21.561892,1.6159241,ankle boot
8.117527,14.973967,trouser
7.962512,-4.3179584,pullover
14.222788,5.455442,sandal
8.025286,-6.641664,pullover
12.665393,-12.06239,bag
13.81414,3.835718,sandal
-1.0927486,-2.9171503,shirt
16.355993,11.647087,sneaker
-5.0087814,1.1122445,t-shirt
3.2695405,2.6571395,shirt
10.536579,-11.908059,bag
16.112574,11.768792,sneaker
6.6297035,15.359258,trouser
1.0175198,6.164113,t-shirt
-1.8898028,10.873933,dress
2.9475162,-1.1680479,coat
16.029804,11.644639,sneaker
13.941742,3.3702571,sandal
7.6202245,-5.209379,pullover
14.060911,4.1954155,sandal
8.306405,13.401785,trouser
9.051555,14.212992,trouser
15.242816,1.7552369,sandal
19.554445,12.346901,sneaker
15.076054,1.8229333,sandal
7.558736,12.977714,trouser
3.1580837,-0.55369496,coat
21.110764,1.8901613,ankle boot
-0.8186781,-4.013763,shirt
19.194736,11.254506,sneaker
14.690758,4.084925,sandal
18.843555,12.845591,sneaker
0.14396952,12.982841,dress
15.693617,-9.103161,bag
0.3842602,11.241108,pullover
21.391632,0.4612236,ankle boot
2.808819,-0.58389115,coat
8.261959,-6.78938,pullover
13.829646,4.4835715,sandal
14.710567,1.1730822,sandal
17.944288,12.006415,sneaker
2.3292773,-1.7279799,coat
8.320408,-7.1827455,pullover
-1.1907653,-3.927307,shirt
20.703377,-0.77512765,ankle boot
-5.033539,2.813211,t-shirt
14.748013,0.97059697,sandal
-1.7458565,9.7824,dress
-0.8345258,-2.581292,shirt
21.48081,1.7982317,ankle boot
14.215929,5.138286,sandal
-1.6410037,10.936841,dress
5.4543967,0.021553086,shirt
-5.146486,2.7217376,t-shirt
-1.6447053,10.25167,dress
15.270468,0.79668415,sandal
16.892677,11.729966,sneaker
7.7636714,13.788619,trouser
8.632208,-5.5873384,pullover
15.306942,0.19567047,sandal
19.154497,12.561928,sneaker
11.781318,-12.608811,bag
8.840104,14.813313,trouser
0.0022614223,-4.323405,shirt
-0.6519413,13.447347,dress
21.295664,0.07576087,ankle boot
17.893717,10.935557,sneaker
19.156717,12.059931,sneaker
-5.258802,1.8595972,t-shirt
0.8699638,1.0251786,coat
-5.236192,0.80403733,t-shirt
15.4456835,-9.639713,bag
18.360638,12.568309,sneaker
-0.82550585,-4.436178,shirt
21.226004,3.208749,ankle boot
2.0866897,-3.8151476,t-shirt
7.377295,-6.7795796,pullover
18.788685,12.31603,sneaker
-1.5766358,-2.1711674,shirt
-3.878016,3.2134979,t-shirt
4.100508,-1.8261442,coat
18.054985,11.447477,sneaker
2.4955454,0.24131957,coat
9.082383,13.245179,trouser
6.5176015,-6.092177,pullover
5.654505,-0.89915276,shirt
19.249203,11.990402,sneaker
15.229854,-10.170661,bag
6.05398,-6.495937,pullover
15.340968,0.5157393,sandal
20.84406,-0.040200226,shirt
-4.391963,3.2244875,t-shirt
7.370134,-4.833634,pullover
19.95679,0.2302978,ankle boot
12.074416,-11.930354,bag
14.572059,2.8947124,sandal
0.5223866,1.7845167,coat
14.695294,1.3669882,sandal
19.252483,11.250013,sneaker
-1.7462133,10.170748,dress
0.28289536,12.131983,dress
21.16478,0.6512952,ankle boot
15.05999,-9.684689,bag
7.0631785,15.938454,trouser
8.0792,-7.163924,pullover
6.376436,-6.31023,pullover
-0.034266766,-4.31018,shirt
9.445712,14.23745,trouser
0.92239535,6.409562,t-shirt
15.094364,-0.818638,sandal
15.22035,0.57358754,sandal
20.259645,1.3473992,ankle boot
0.69020957,1.3656147,shirt
13.296361,-11.228414,bag
-1.1634369,12.199025,dress
15.305646,-0.7557941,sandal
-5.9634256,0.605637,t-shirt
-0.96954674,-3.7622619,shirt
14.010484,-10.773235,bag
7.852997,15.2407055,trouser
9.416088,13.209061,trouser
20.588858,1.3809017,ankle boot
8.279832,14.394149,trouser
7.601436,14.160732,trouser
0.6467757,1.4901111,coat
6.8690324,-6.8972015,pullover
17.983341,11.119026,sneaker
8.690956,15.717617,trouser
15.253621,-0.5230919,sandal
-1.3806903,10.545051,dress
2.7250116,-1.2035565,coat
19.688665,-0.57312906,ankle boot
16.553686,11.514055,sneaker
15.521688,-9.85003,bag
-1.6015333,-1.9214196,t-shirt
3.6890664,-2.2563283,coat
10.456031,-11.757404,bag
20.931526,1.2417401,ankle boot
9.059044,13.3411255,trouser
20.963282,-0.41071254,ankle boot
-1.4374434,13.402181,dress
-1.1813192,11.27229,dress
0.07536655,12.067055,dress
21.459354,3.2351968,ankle boot
-5.5679097,1.4893149,t-shirt
21.238861,3.5548162,ankle boot
7.706219,12.458924,trouser
7.9165983,-4.7561946,pullover
15.850386,0.39519367,sandal
1.6744168,0.48378813,coat
8.321003,-4.745627,pullover
15.0350895,-10.269551,bag
0.16605102,12.403557,dress
14.85366,-9.35601,bag
21.125555,0.11345294,ankle boot
7.0918007,15.938388,trouser
-0.8554238,11.412552,dress
8.137816,-5.7436757,pullover
18.385958,11.448443,sneaker
-6.144842,1.0749141,t-shirt
0.7357204,1.8184662,coat
15.083145,-0.8656641,sandal
10.775202,-12.229176,bag
21.327454,2.3530161,ankle boot
6.0624194,-6.5685873,pullover
20.50589,-0.8660482,ankle boot
-1.6388601,10.285083,dress
-1.5918676,-1.7391561,dress
11.558324,-12.343525,bag
6.6963973,15.020278,trouser
19.132425,12.1615925,sneaker
4.6319084,1.689171,pullover
19.515882,12.686742,sneaker
9.158192,-6.671652,pullover
0.2978458,6.191599,t-shirt
8.223418,-6.734894,pullover
-5.6793923,0.8768703,t-shirt
-1.1146588,-0.6327396,shirt
19.706388,12.542306,sneaker
14.208405,5.3651876,sandal
-1.3783102,9.95125,dress
3.4808128,3.0203075,shirt
21.57074,3.086945,ankle boot
7.3872337,15.559412,trouser
7.1836414,-4.3250923,pullover
15.293967,0.8699031,sandal
15.605427,-9.2972765,bag
-5.000412,2.7209508,t-shirt
14.901947,0.2826048,sandal
20.903484,0.23589928,ankle boot
5.3045983,0.31948063,shirt
19.829464,-0.50521463,ankle boot
20.4873,1.8408041,ankle boot
4.472935,-1.1191252,coat
1.4157966,1.9238136,shirt
2.885223,4.9591994,shirt
-0.68320984,11.005168,dress
21.127325,2.565503,ankle boot
14.537239,-9.422514,bag
4.643294,1.017729,shirt
8.814077,15.6455345,trouser
-5.203359,2.4708366,t-shirt
1.4693949,1.8924448,coat
7.323539,-7.1401286,pullover
3.5030725,2.6870334,shirt
8.272373,14.909444,trouser
-4.61516,1.7022872,t-shirt
0.73808444,6.4330215,t-shirt
19.828453,12.442788,sneaker
9.852425,6.9436355,sneaker
6.1228833,-6.581222,pullover
-0.6151678,13.104651,dress
5.7904,-4.481205,pullover
-3.5684237,2.614531,t-shirt
14.563478,0.9430292,sandal
-0.16867767,-1.7729267,shirt
2.5819628,-0.42964074,coat
21.419117,2.4361272,ankle boot
-0.5408517,12.831272,dress
-1.4376569,-1.9573274,shirt
12.246745,-12.534465,bag
14.43544,-9.534562,bag
-5.1584606,1.0159688,shirt
-1.4610468,12.949626,dress
14.934472,-9.924354,bag
7.3169303,-7.1845837,pullover
16.401659,11.4120035,sneaker
6.205397,-6.2104225,pullover
2.5676796,-1.309604,coat
16.423338,12.1858635,sneaker
20.210405,0.5554006,ankle boot
7.8680215,-5.106329,pullover
0.25230086,13.431002,dress
-1.4982119,13.330264,dress
19.803942,-1.1665356,ankle boot
9.097681,13.514081,trouser
-1.4556525,-1.5582709,shirt
-1.4129691,11.232179,dress
15.416853,-9.891664,bag
16.212635,11.818017,sneaker
8.071139,-6.1577134,pullover
19.600533,12.3026,sneaker
8.009242,13.425822,trouser
0.66423845,1.5969434,coat
9.252084,13.480308,trouser
3.4094496,2.9767964,shirt
8.616585,-5.240843,pullover
5.864418,-1.0901546,shirt
13.45496,-9.827161,bag
7.4742975,12.96539,trouser
3.4160285,2.6007092,shirt
14.564902,4.1729236,sandal
21.565172,3.148613,ankle boot
-0.7401166,10.823341,dress
18.05631,12.385485,sneaker
2.7053132,-0.7275227,coat
14.818069,3.86475,sandal
13.837504,3.5636282,sandal
-4.5839157,3.3987703,t-shirt
0.60875404,-3.4348588,shirt
-0.1605836,13.419128,dress
-5.0854,2.2014608,t-shirt
15.40802,-9.549981,bag
1.9802492,-0.1850834,coat
7.792267,15.487171,trouser
20.353725,0.10792106,ankle boot
20.163237,-0.11073758,ankle boot
19.946276,11.972906,sneaker
3.7906733,2.620433,shirt
11.711601,-11.591231,bag
8.026218,15.255298,trouser
19.343372,11.897344,sneaker
-5.6529284,1.3928778,t-shirt
0.89357096,6.681261,t-shirt
8.349145,15.685152,trouser
-0.37293273,-3.8280697,shirt
21.573383,1.9949769,ankle boot
5.972794,-4.019843,pullover
3.0452654,-1.6064618,coat
5.8519673,-4.572205,pullover
3.2402444,-0.70523643,coat
8.36945,-7.0606403,pullover
17.979353,11.588296,sneaker
14.20897,4.519024,sandal
0.36772472,11.35106,dress
-1.3215961,-1.1911908,shirt
12.831488,-11.432391,bag
3.791382,-1.2294089,coat
20.168592,0.49888417,ankle boot
15.915583,11.51514,sneaker
15.012964,1.1981401,sandal
5.7158213,-5.071205,pullover
15.453088,-8.696407,bag
-0.4179053,12.352971,dress
15.827443,0.49044082,sandal
8.64389,13.52773,trouser
0.6890574,1.3620434,coat
-1.3238475,12.58633,dress
18.429224,12.445011,sneaker
18.695675,12.455329,sneaker
8.331721,-7.2703514,pullover
8.936497,14.186713,trouser
8.726706,14.664951,trouser
2.729246,3.1808443,shirt
14.798735,-10.36978,bag
4.9884663,1.0234396,t-shirt
7.964171,15.390462,trouser
19.360718,11.334459,sneaker
20.477654,1.3605694,ankle boot
7.658642,-6.958495,pullover
3.4072974,-0.8876189,coat
15.510733,0.9459284,sandal
19.695219,12.164091,sneaker
7.5033503,-4.012295,pullover
7.7163873,13.086568,trouser
18.112469,11.429717,sneaker
18.275019,12.120629,sneaker
7.3532896,-4.146866,pullover
7.5076427,-5.5328503,pullover
2.822946,3.9828625,shirt
15.187851,0.36603373,sandal
-4.803111,2.6160834,t-shirt
14.78164,-8.868423,bag
19.096193,11.978092,sneaker
13.362425,-10.83661,bag
14.433642,4.6261663,sandal
15.615172,0.09646616,sandal
19.704706,12.494035,sneaker
8.100119,15.025017,trouser
0.71963507,12.4475975,dress
15.858416,0.5791534,sandal
-5.86167,1.5885733,t-shirt
7.3403788,-4.246635,pullover
6.857728,-4.219159,pullover
15.432307,-9.341158,bag
21.4821,2.603394,ankle boot
5.907563,-0.68942493,shirt
15.172088,-9.722411,bag
15.507636,0.62270474,sandal
-1.2901921,-2.6351197,shirt
21.326132,0.024494937,ankle boot
14.5455675,4.189925,sandal
18.454355,12.60069,sneaker
18.208332,12.508833,sneaker
20.95851,2.7222104,ankle boot
1.9030564,0.5424345,coat
8.208809,14.641014,trouser
8.478721,-6.397823,pullover
8.004153,-5.4728355,pullover
3.334001,-0.8392315,coat
15.719177,10.983259,sneaker
10.533473,-11.832743,bag
-1.269557,10.521706,dress
15.431463,1.3577856,sandal
2.0930676,4.06877,shirt
5.861057,-6.0005875,pullover
-0.6391672,-1.3755339,shirt
-5.2607536,2.7037337,t-shirt
19.939037,-1.0816922,ankle boot
21.25563,-0.07010664,ankle boot
8.149845,-6.9020905,pullover
21.662125,1.7478687,ankle boot
14.395275,5.098993,sandal
7.273944,-4.265974,pullover
7.1507163,-7.100759,pullover
-0.6847897,-3.7330756,coat
6.0084476,-6.491469,pullover
-5.181875,1.9701118,t-shirt
17.57369,10.871054,sneaker
2.3546364,4.3625317,shirt
8.497187,-6.4931645,pullover
0.39193743,2.1825805,coat
14.463033,3.0607498,sandal
-1.4031141,11.395362,dress
0.45363468,2.260202,coat
2.2714016,-0.9296812,coat
1.5841293,-0.24096356,coat
7.5327086,11.952748,trouser
6.958741,-4.8996043,pullover
8.755818,15.692317,trouser
2.7767339,2.264859,shirt
15.494318,-9.583799,bag
7.274148,-6.899575,pullover
-0.847007,13.15205,dress
14.955601,1.0149661,sandal
19.495047,11.840095,sneaker
0.62081033,1.4875736,coat
-1.5583138,12.214286,dress
15.92778,0.42868116,sandal
7.8369594,13.777799,trouser
3.1445289,4.456731,shirt
-4.692219,1.1055294,t-shirt
14.989561,-0.5055034,sandal
-1.1712595,-0.7724115,dress
-0.18012619,12.303816,dress
6.2938256,-4.123262,pullover
2.648492,-0.36567456,coat
19.956158,0.102578394,ankle boot
7.5929794,15.016034,trouser
13.4760065,-10.764335,bag
18.425518,12.57659,sneaker
15.207079,2.034283,sandal
19.751343,-0.964759,ankle boot
1.7677587,0.4644941,coat
5.465677,1.727152,t-shirt
19.32772,12.787033,sneaker
-5.7956963,1.2200867,t-shirt
-1.2417816,13.182683,dress
19.94257,-1.4865599,ankle boot
7.042327,-6.8375406,pullover
14.923026,1.4558382,sandal
-4.0472474,3.8614228,t-shirt
16.075825,11.72762,sneaker
15.372199,1.1368127,sandal
-5.2783623,0.9924395,t-shirt
1.901756,-0.73755866,coat
14.151139,3.7402291,sandal
15.681366,0.38644513,sandal
-1.5832307,10.685317,dress
2.0372503,-1.3117957,coat
15.593212,-9.51494,bag
2.5150015,0.19848107,coat
8.294354,-7.2568045,pullover
0.6233608,1.4226246,coat
20.197968,1.4371684,ankle boot
9.315365,13.174775,trouser
15.717238,-8.615884,bag
1.4265853,0.41003248,coat
0.69933313,5.968281,t-shirt
-1.1979787,10.8743,dress
-5.328532,2.3888087,t-shirt
2.8737926,0.110915706,coat
-4.7737927,2.0580418,t-shirt
3.1143854,-0.694743,coat
21.544106,1.905291,ankle boot
8.827103,13.327393,trouser
13.594172,-11.518604,bag
11.398278,-11.86205,bag
9.005118,14.480201,trouser
20.939585,-0.0030561031,ankle boot
14.234127,3.007573,sandal
2.7716348,-1.4713683,coat
15.709863,0.42397755,sandal
4.2964478,-1.8678721,coat
19.773619,0.06018239,ankle boot
2.1213722,-0.36787888,coat
5.379078,-0.1220516,shirt
13.8313465,5.282231,sandal
8.025868,-7.214782,pullover
-0.977351,-4.1992025,shirt
15.427485,-0.09097657,sandal
8.370874,15.645975,trouser
15.891431,11.46523,sneaker
-0.9754067,-0.7931589,shirt
13.5449,-11.220987,bag
-1.6200492,11.077626,dress
-1.0383328,-1.2306885,shirt
-1.5792309,-2.465273,shirt
3.9855494,-2.07846,coat
-0.8018517,13.253427,dress
12.368668,-11.748847,bag
6.1044297,-6.4818535,pullover
15.624444,1.114445,sandal
11.204122,-11.785743,bag
-1.690663,11.316553,dress
13.859383,4.6843686,sandal
1.4638176,2.2403095,coat
-4.339648,3.3578482,trouser
7.1760607,15.950011,trouser
-0.31548873,-3.9140482,shirt
-0.25586396,13.6116295,dress
13.647765,4.2624865,sandal
-1.4308916,10.034924,dress
20.765001,0.62677896,ankle boot
6.2029705,-5.9708233,pullover
6.0561543,-5.939705,pullover
0.6535832,-3.912339,shirt
15.5444145,-9.943168,bag
-0.7576191,-3.9986765,shirt
15.623333,-9.469289,bag
12.366298,-12.501151,bag
-1.0072576,12.431017,dress
7.992738,-4.724345,pullover
7.0946755,-6.818816,pullover
11.756327,-12.698402,bag
12.218744,-11.53765,bag
19.714947,12.587544,sneaker
3.5080214,-1.0515981,coat
21.69858,2.1789577,ankle boot
7.5414057,-5.5401173,pullover
8.077766,12.782614,trouser
3.5591695,3.8952506,shirt
7.3436847,-4.649031,pullover
-4.5567822,3.314803,t-shirt
-0.19195464,-4.0795455,shirt
16.324469,11.762499,sneaker
9.17042,-6.3573213,pullover
8.555018,15.213767,trouser
2.6338022,-0.5502056,coat
-4.455122,3.3404217,t-shirt
9.428203,14.281471,trouser
-1.1240417,11.378877,dress
8.884165,13.4914665,trouser
-0.74746984,12.55753,dress
14.360095,-10.357143,bag
17.775148,12.074501,sneaker
15.170148,-0.49570554,sandal
7.563259,-5.765695,pullover
2.5891914,-2.2763789,coat
-1.408277,12.609413,dress
14.270863,4.263647,sandal
0.8571376,1.3130889,coat
7.6756287,-5.1362476,pullover
-5.8577156,2.1717553,t-shirt
17.583149,10.870329,sneaker
6.6061053,15.367484,trouser
13.009012,-11.795167,bag
18.133167,11.4341755,sneaker
-0.014103567,-4.279084,shirt
21.424505,0.6653777,ankle boot
21.200422,3.256986,ankle boot
-1.4880048,-2.1038816,shirt
2.8589082,4.8868313,shirt
0.8318406,6.006987,t-shirt
2.6207786,-1.8804368,coat
17.924955,11.553115,sneaker
1.4508624,-0.39099565,coat
-4.930167,0.9909687,t-shirt
4.029173,-2.203254,coat
15.339938,-0.07127903,sandal
15.633195,0.63981676,sandal
7.0761337,-4.6640563,pullover
15.301072,2.1147947,sandal
-4.9261312,2.536823,t-shirt
14.568598,2.085157,sandal
2.8529353,-1.368391,coat
7.5882363,-6.8291903,pullover
14.276437,3.802136,sandal
0.19988734,12.242046,dress
15.2743635,-9.198835,bag
17.92004,11.645408,sneaker
2.3976576,3.9575233,shirt
15.162433,-1.0862927,sandal
7.974404,-5.2338815,pullover
18.153248,12.179693,sneaker
1.924517,1.894922,pullover
14.535735,1.3640544,sandal
21.587833,2.6657288,ankle boot
-1.624289,10.697675,dress
16.30091,11.982502,sneaker
18.530472,11.615524,sneaker
2.674821,4.7991433,trouser
0.22881275,12.162598,dress
-0.8873149,10.757208,dress
19.254288,11.564087,sneaker
6.5785775,-5.3703666,pullover
19.36466,11.278495,sneaker
2.7823474,-0.42377222,coat
15.5325575,-0.07991093,sandal
7.4727435,-7.157394,pullover
14.934303,1.4103836,sandal
14.8737545,0.63319623,sandal
-0.71545124,12.491903,dress
-5.4741473,1.6509641,t-shirt
0.12507734,12.498513,dress
-1.669988,10.927028,dress
7.593404,12.296563,trouser
3.0500326,-0.025438407,coat
20.967783,2.6103973,ankle boot
14.4092655,2.4702032,sandal
19.746109,-0.87315255,ankle boot
15.675006,-9.690867,bag
0.048858773,13.029949,dress
1.9152796,-1.0996436,coat
-1.01362,-2.4857266,shirt
3.5138624,3.0482094,shirt
0.35003754,5.6151342,t-shirt
19.475237,12.514146,sneaker
15.729337,-9.368118,bag
14.602994,2.3969445,sandal
18.70101,12.11581,sneaker
19.053326,11.84267,sneaker
0.9185655,6.6624846,t-shirt
19.071249,11.118521,ankle boot
0.24882732,13.30976,dress
7.644106,15.0324335,trouser
-1.0523734,10.120989,dress
1.9319777,0.2372964,coat
15.12024,-9.5069275,bag
21.01254,1.5248387,ankle boot
14.376722,2.6145504,sandal
11.820785,-12.477261,bag
-4.306567,3.2836049,t-shirt
14.154095,5.189462,sandal
18.872765,11.706847,sneaker
8.329199,-6.430396,pullover
-1.6322005,9.91267,dress
-0.91487414,-3.6276457,shirt
2.7613513,5.0491934,shirt
-0.28803644,11.727978,dress
15.539782,1.2402774,sandal
5.8396297,-6.4221506,pullover
7.7464027,13.580965,trouser
8.808672,13.7280245,trouser
16.141035,10.980164,sneaker
8.653794,14.957779,trouser
-4.6737213,3.0662339,t-shirt
7.756155,14.919858,trouser
19.583889,12.352459,sneaker
-0.69650495,13.091211,dress
21.294199,1.2783594,ankle boot
6.692388,15.273372,trouser
7.645266,12.723524,trouser
-0.22230113,12.517806,dress
-1.033613,13.549797,dress
0.4384799,-3.742259,shirt
6.9566364,15.089316,trouser
6.6786375,14.810886,trouser
7.874795,-7.190734,pullover
-5.9088025,2.2023141,t-shirt
19.721926,12.591168,sneaker
8.952582,14.229939,trouser
21.109108,3.637268,ankle boot
-0.42373392,-3.6661887,shirt
5.4977283,-1.2226077,shirt
15.808769,0.35677058,sandal
11.079037,-12.355467,bag
15.659454,-9.6869955,bag
-4.488521,3.3595288,t-shirt
-5.913275,0.8188942,t-shirt
15.640287,-9.700407,bag
19.762192,-0.7978268,ankle boot
20.276365,-0.95533514,ankle boot
2.7155383,-1.264318,coat
21.795912,1.3168777,ankle boot
11.923474,-12.672729,bag
5.8964887,-4.0464683,pullover
9.62263,14.357537,trouser
6.5051694,15.000388,trouser
-5.2650514,2.525023,t-shirt
0.68613976,1.7583828,coat
14.507017,4.4607296,sandal
17.867882,11.162737,sneaker
15.149063,-9.882657,bag
6.942152,15.037861,trouser
0.2365544,11.591071,dress
7.733195,-4.576153,shirt
-1.3901678,12.646298,dress
9.001626,-6.373346,pullover
21.23027,1.8227586,ankle boot
1.1998357,6.5030212,t-shirt
8.993572,14.142867,trouser
-1.0890864,12.209487,dress
14.941976,-8.743827,bag
2.5475636,0.22900563,coat
21.559952,2.345225,ankle boot
17.501583,10.8295145,sneaker
7.712784,13.321011,trouser
21.638277,1.7683702,ankle boot
21.037699,1.1479158,ankle boot
0.42681772,11.25557,dress
7.5406384,14.133256,trouser
0.6869281,12.991888,dress
-4.8677607,2.8515093,t-shirt
-1.7422168,12.011793,dress
0.56650186,-3.95741,shirt
19.91646,-0.8420795,ankle boot
19.960434,0.745574,ankle boot
8.4294,14.52887,trouser
7.162604,14.452328,trouser
14.872111,1.5239801,sandal
7.1181226,-7.0749125,pullover
6.4962726,15.018289,trouser
19.714128,12.684693,sneaker
20.928604,2.2543545,ankle boot
13.619088,4.387201,sandal
20.889624,1.419662,ankle boot
8.942987,14.298968,trouser
14.36578,5.0473895,sandal
21.419418,2.2912984,ankle boot
3.150746,-1.2944238,coat
14.589115,-9.593216,bag
18.138767,11.422619,sneaker
18.286829,12.166127,sneaker
-4.096556,3.5571754,t-shirt
17.697317,11.633612,sneaker
11.029663,-12.496265,bag
19.845818,0.20559038,ankle boot
2.5528398,3.0094197,shirt
7.5016565,-7.0355644,pullover
19.242289,12.091564,sneaker
8.490875,-5.7723584,pullover
-4.8128176,2.7313852,t-shirt
1.1497581,6.376387,t-shirt
20.22196,0.07870861,ankle boot
2.0274684,-0.13697244,coat
-1.0268338,-4.0106983,shirt
7.7823896,-4.759529,pullover
5.8517613,0.25511453,pullover
15.611854,-8.776495,bag
8.73579,-6.766974,pullover
18.562893,12.151576,sneaker
-6.099733,1.6134086,t-shirt
-2.0218518,12.846965,dress
3.0611134,-0.89012295,coat
-1.4228129,-1.806054,shirt
-5.531612,2.192956,t-shirt
8.001086,-4.608288,pullover
7.624284,14.017937,trouser
7.9035134,-6.2068305,pullover
12.320627,-12.077662,bag
-5.1784616,2.0384245,t-shirt
19.489779,11.704593,sneaker
-1.3186716,12.740202,dress
0.82300144,13.328916,dress
15.2131405,-10.137313,bag
20.880451,1.5587481,ankle boot
15.461564,-9.909385,bag
9.197715,-6.301891,pullover
21.264967,0.98382455,ankle boot
0.8458101,1.2631745,coat
13.534171,-11.301367,bag
-0.66784763,-1.8405349,shirt
0.65411085,13.398753,dress
18.552362,12.193092,sneaker
-5.980182,0.77313775,t-shirt
14.410631,4.4217215,sandal
14.79924,-8.792477,bag
5.9234,15.885294,trouser
2.8296678,5.002747,shirt
18.825283,12.590489,sneaker
14.972616,-10.256881,bag
8.213543,-4.8949666,pullover
15.582019,-9.531623,bag
6.583328,15.527273,trouser
16.804491,11.457131,sneaker
7.4605513,-7.0921154,pullover
-4.4663525,3.2175248,t-shirt
15.150394,-9.898878,bag
-1.4339842,10.737705,dress
20.132214,0.10614824,ankle boot
7.53112,13.990094,trouser
19.948679,-0.5992475,ankle boot
-3.9266496,3.1182766,t-shirt
