x,y,prediction,timestamp
21.34721,2.1155903,ankle boot,03-09-2021 01:06:12.008913
1.978613,-1.0769557,coat,03-09-2021 01:06:13.619694
14.40998,3.9386094,sandal,03-09-2021 01:06:26.476130
21.241566,1.4661591,ankle boot,03-09-2021 01:06:31.264620
-5.7657204,1.1174532,t-shirt,03-09-2021 01:06:52.196328
13.228466,-11.77251,bag,03-09-2021 01:07:02.954272
18.780476,11.845188,sneaker,03-09-2021 01:07:12.837362
-4.4965944,2.285378,t-shirt,03-09-2021 01:07:45.062642
6.685766,-6.6348233,pullover,03-09-2021 01:07:50.854837
7.314382,-7.30109,pullover,03-09-2021 01:08:08.356114
6.039139,-4.000638,pullover,03-09-2021 01:08:26.709600
15.596711,-9.692814,bag,03-09-2021 01:08:28.872459
-4.47524,3.2984836,t-shirt,03-09-2021 01:08:43.722908
8.288725,-6.90818,pullover,03-09-2021 01:08:44.120222
13.322568,-11.886999,bag,03-09-2021 01:08:45.552188
0.40708962,6.2984633,t-shirt,03-09-2021 01:08:52.878215
-6.425762,1.1638923,t-shirt,03-09-2021 01:09:42.560164
11.82436,-12.623417,bag,03-09-2021 01:09:56.586727
17.827642,11.268876,sneaker,03-09-2021 01:09:57.913481
11.677451,-11.669723,bag,03-09-2021 01:10:03.450425
16.9803,12.04941,sneaker,03-09-2021 01:10:05.634155
7.5471735,-6.8263745,pullover,03-09-2021 01:10:06.146279
-1.1272192,12.1503725,dress,03-09-2021 01:10:26.584315
7.7060485,15.207832,trouser,03-09-2021 01:10:36.309741
-1.265575,10.890106,dress,03-09-2021 01:10:37.423267
6.890036,-4.702033,pullover,03-09-2021 01:10:59.126809
8.298682,-4.6406145,pullover,03-09-2021 01:11:00.478873
8.750492,-6.643973,pullover,03-09-2021 01:11:23.683855
14.663673,-8.89211,bag,03-09-2021 01:11:28.211040
20.209307,0.79368746,ankle boot,03-09-2021 01:11:28.502279
-5.6160483,1.4501476,t-shirt,03-09-2021 01:11:56.370974
-1.0856706,-3.895833,shirt,03-09-2021 01:12:18.868476
14.528675,-9.4729395,bag,03-09-2021 01:12:24.592333
21.056005,-0.11018772,ankle boot,03-09-2021 01:12:30.301735
8.560989,14.68393,trouser,03-09-2021 01:12:44.911942
7.58662,12.886553,trouser,03-09-2021 01:12:46.690960
-1.0955893,11.090146,dress,03-09-2021 01:12:50.831671
8.174227,16.105953,trouser,03-09-2021 01:13:13.910119
15.213588,-0.6597206,sandal,03-09-2021 01:13:19.676371
0.008916027,12.589229,shirt,03-09-2021 01:13:22.543575
4.3410964,-1.9659058,coat,03-09-2021 01:13:58.948365
18.440731,12.571375,sneaker,03-09-2021 01:14:19.958046
6.201322,-5.184371,pullover,03-09-2021 01:14:40.945708
-3.974694,3.6953905,t-shirt,03-09-2021 01:15:01.338299
19.659515,12.130736,sneaker,03-09-2021 01:15:04.087039
21.26832,0.27483317,ankle boot,03-09-2021 01:15:04.932081
7.548951,7.4016585,bag,03-09-2021 01:15:15.233870
14.565672,4.619681,sandal,03-09-2021 01:15:27.275143
20.12389,-1.0086752,ankle boot,03-09-2021 01:15:28.678135
2.6602552,-1.374973,coat,03-09-2021 01:15:33.590774
-1.5707598,-2.546434,shirt,03-09-2021 01:15:35.231631
19.128426,11.602457,sneaker,03-09-2021 01:15:41.728686
-1.4286195,12.999712,dress,03-09-2021 01:15:45.402603
19.329927,11.3578,sneaker,03-09-2021 01:15:59.697113
2.3411427,4.729356,shirt,03-09-2021 01:16:06.449151
-0.5237381,10.628345,dress,03-09-2021 01:16:07.503638
8.31906,-7.0469074,pullover,03-09-2021 01:16:08.346950
2.3718252,4.9891233,shirt,03-09-2021 01:16:20.951022
1.3407477,1.8622695,coat,03-09-2021 01:16:26.565484
1.8732086,-0.64247364,coat,03-09-2021 01:16:30.199686
8.431602,-6.7888713,pullover,03-09-2021 01:16:31.103415
12.82064,-11.983168,bag,03-09-2021 01:16:32.771027
19.536165,12.408022,sneaker,03-09-2021 01:16:35.899586
15.261701,0.76155263,sandal,03-09-2021 01:16:38.397067
7.5751,-5.1889954,pullover,03-09-2021 01:16:41.395052
-5.4144044,0.52546567,t-shirt,03-09-2021 01:16:41.575446
20.014988,0.22304776,ankle boot,03-09-2021 01:17:11.824019
7.528784,14.939456,trouser,03-09-2021 01:17:12.013091
15.778678,0.46099287,sandal,03-09-2021 01:17:19.371720
3.4011192,-0.18137203,coat,03-09-2021 01:17:28.309262
2.0663257,-0.24955381,coat,03-09-2021 01:17:45.386948
18.072079,11.901928,sneaker,03-09-2021 01:17:50.954264
14.555441,1.0009528,sandal,03-09-2021 01:17:52.297304
17.887993,10.953733,sneaker,03-09-2021 01:17:58.401999
8.000892,15.481887,trouser,03-09-2021 01:18:08.761325
18.487417,11.415087,sneaker,03-09-2021 01:18:09.378430
15.51256,-9.615321,bag,03-09-2021 01:18:15.514638
-0.29740557,13.57884,dress,03-09-2021 01:18:22.999119
11.73584,-11.60884,bag,03-09-2021 01:18:32.084354
14.237844,3.8576868,sandal,03-09-2021 01:18:32.832013
18.03318,12.268263,sneaker,03-09-2021 01:18:34.512356
21.631863,1.6363573,ankle boot,03-09-2021 01:18:34.772920
7.742794,-5.007425,pullover,03-09-2021 01:18:45.454004
-0.23205458,13.166655,dress,03-09-2021 01:18:55.728738
14.133366,-10.049946,bag,03-09-2021 01:19:14.906164
21.703865,1.4868938,ankle boot,03-09-2021 01:19:42.805698
7.2714458,-7.3353486,pullover,03-09-2021 01:19:47.670242
-1.1542583,-0.8418408,shirt,03-09-2021 01:19:58.226072
10.8234625,-12.425433,bag,03-09-2021 01:20:08.433175
19.908886,-0.4755559,ankle boot,03-09-2021 01:20:26.793532
2.0132408,-0.34420383,coat,03-09-2021 01:20:27.643768
8.706459,-5.709958,pullover,03-09-2021 01:20:30.507866
1.1372335,1.7629128,coat,03-09-2021 01:20:30.797159
3.791382,-1.2294089,coat,03-09-2021 01:20:31.722042
3.7832236,-0.24160667,coat,03-09-2021 01:20:41.712956
7.342406,-4.646583,pullover,03-09-2021 01:20:43.104747
1.2773855,2.5313976,coat,03-09-2021 01:20:48.330741
1.3022153,2.4401667,coat,03-09-2021 01:20:53.271186
-0.050680738,-1.6002719,shirt,03-09-2021 01:21:16.764626
-0.8955139,13.584615,dress,03-09-2021 01:21:34.404381
13.420464,-10.885838,bag,03-09-2021 01:21:55.300392
14.197127,5.3904705,sandal,03-09-2021 01:22:15.046453
1.8061903,1.2359276,coat,03-09-2021 01:22:19.079579
11.045552,-12.175146,bag,03-09-2021 01:22:25.669397
-0.7255753,12.893788,dress,03-09-2021 01:22:27.560451
-1.8346845,10.098872,dress,03-09-2021 01:22:32.244625
14.221758,4.501624,sandal,03-09-2021 01:22:40.355527
8.252081,-4.569669,pullover,03-09-2021 01:22:43.954805
0.3470842,-4.296495,shirt,03-09-2021 01:23:08.457873
3.4441154,-2.0428355,coat,03-09-2021 01:23:14.769273
21.557165,1.8050601,ankle boot,03-09-2021 01:23:23.073564
6.968401,15.076022,trouser,03-09-2021 01:23:24.504572
2.7136457,-1.0580795,coat,03-09-2021 01:23:24.734385
21.03063,1.080494,ankle boot,03-09-2021 01:24:14.553987
-4.364196,3.4843197,t-shirt,03-09-2021 01:24:15.298041
2.4168732,4.6556053,shirt,03-09-2021 01:24:21.729828
-6.1527233,0.94419926,t-shirt,03-09-2021 01:24:22.282296
21.849728,2.3689463,ankle boot,03-09-2021 01:24:26.098558
4.3007245,-1.8247256,coat,03-09-2021 01:24:27.048585
8.331073,-4.8850017,pullover,03-09-2021 01:24:34.449257
1.9978825,-0.57724607,coat,03-09-2021 01:24:36.199899
-4.772856,0.87923825,t-shirt,03-09-2021 01:24:56.050411
-4.5857544,1.1672425,t-shirt,03-09-2021 01:25:20.516483
-0.8032954,-2.9097438,shirt,03-09-2021 01:25:28.516826
-1.189751,11.199738,dress,03-09-2021 01:25:47.486487
-5.627451,1.5405728,t-shirt,03-09-2021 01:25:53.908576
21.30256,2.7324414,ankle boot,03-09-2021 01:26:04.571371
-1.1530786,13.320066,dress,03-09-2021 01:26:14.934536
8.137399,13.283662,trouser,03-09-2021 01:26:16.486046
15.624444,1.114445,sandal,03-09-2021 01:26:17.348631
-4.749943,2.0022178,t-shirt,03-09-2021 01:26:19.311817
9.013773,-6.537057,pullover,03-09-2021 01:26:27.143035
15.677458,-9.728001,bag,03-09-2021 01:26:29.067172
16.536335,11.681029,sneaker,03-09-2021 01:26:47.062620
7.763866,14.538533,trouser,03-09-2021 01:27:04.509468
16.412134,11.978704,sneaker,03-09-2021 01:27:06.438199
-1.0446194,13.103541,dress,03-09-2021 01:27:18.602891
12.897538,-11.891325,bag,03-09-2021 01:27:23.352073
9.06249,13.319821,trouser,03-09-2021 01:27:24.496268
14.982891,1.8164394,sandal,03-09-2021 01:27:34.231779
-4.6567717,3.1001825,t-shirt,03-09-2021 01:27:35.315208
19.982944,11.959256,sneaker,03-09-2021 01:27:38.716113
19.751186,-1.0372714,ankle boot,03-09-2021 01:27:46.739846
8.1495075,-6.189624,pullover,03-09-2021 01:27:48.591556
15.191529,2.0597334,sandal,03-09-2021 01:27:55.278740
-1.3728887,10.276541,dress,03-09-2021 01:28:26.494736
6.928606,15.035307,trouser,03-09-2021 01:28:30.863581
20.033123,-0.006300442,ankle boot,03-09-2021 01:28:45.641539
1.3277552,0.53645116,coat,03-09-2021 01:28:55.895309
14.262882,5.192524,sandal,03-09-2021 01:29:05.887689
17.9599,11.128794,sneaker,03-09-2021 01:29:06.858524
7.92329,15.666905,trouser,03-09-2021 01:29:27.542268
12.274264,-12.079991,bag,03-09-2021 01:29:33.533308
13.928859,-10.0881405,bag,03-09-2021 01:29:41.103112
20.100557,-1.0332747,ankle boot,03-09-2021 01:30:05.508127
0.6426833,1.6226854,coat,03-09-2021 01:30:22.962611
9.05326,14.162899,trouser,03-09-2021 01:30:31.204346
14.513475,0.73492855,sandal,03-09-2021 01:30:38.837542
19.783426,-1.1060607,ankle boot,03-09-2021 01:30:42.563305
13.675057,-11.443843,bag,03-09-2021 01:30:51.886400
-6.147,1.0716205,t-shirt,03-09-2021 01:31:01.952356
-0.47101325,13.517413,dress,03-09-2021 01:31:06.281784
5.4650946,1.7837762,t-shirt,03-09-2021 01:31:11.771276
21.138077,0.3272245,ankle boot,03-09-2021 01:31:15.097157
8.256441,-6.3986273,pullover,03-09-2021 01:31:26.253220
1.3192123,1.6160947,coat,03-09-2021 01:31:27.313157
8.347223,-5.7585974,pullover,03-09-2021 01:31:28.793812
3.792722,-1.3546624,coat,03-09-2021 01:31:40.706652
-6.2883115,1.267315,t-shirt,03-09-2021 01:31:48.856406
2.020466,-0.28034294,coat,03-09-2021 01:31:51.663325
21.06365,3.3680027,ankle boot,03-09-2021 01:31:55.521457
14.946417,-10.3491745,bag,03-09-2021 01:31:58.539860
-6.0098867,1.3526149,t-shirt,03-09-2021 01:32:07.011711
-1.1180189,13.311302,dress,03-09-2021 01:32:13.357355
2.8615885,-1.7667317,coat,03-09-2021 01:32:16.551430
1.4265853,0.41003248,coat,03-09-2021 01:32:29.372702
5.0718455,-1.59202,shirt,03-09-2021 01:32:32.604249
7.045009,14.541198,trouser,03-09-2021 01:32:41.559574
14.256991,4.2516913,sandal,03-09-2021 01:32:46.538551
6.0441546,-6.123833,pullover,03-09-2021 01:32:50.383914
19.183973,12.099267,sneaker,03-09-2021 01:33:10.979524
-1.2427648,11.055326,dress,03-09-2021 01:33:25.030740
-0.61638504,12.820181,trouser,03-09-2021 01:33:30.736367
4.087618,-1.7391726,coat,03-09-2021 01:33:38.438104
20.50508,1.3249806,ankle boot,03-09-2021 01:33:40.261370
21.104395,3.225607,ankle boot,03-09-2021 01:34:03.576043
0.6341624,12.810987,dress,03-09-2021 01:34:07.158000
8.831006,15.062713,trouser,03-09-2021 01:34:08.617678
9.030551,13.902239,trouser,03-09-2021 01:34:16.765430
0.7243178,12.886384,dress,03-09-2021 01:34:19.220397
9.049681,-6.4405627,pullover,03-09-2021 01:34:30.223882
19.773619,0.06018239,ankle boot,03-09-2021 01:34:34.944959
2.1284635,4.9213004,shirt,03-09-2021 01:34:44.278387
2.6740808,-0.45500612,coat,03-09-2021 01:34:49.214143
11.860123,-12.389242,bag,03-09-2021 01:34:54.784210
16.293106,11.93952,sneaker,03-09-2021 01:34:58.888633
13.962333,-10.981116,bag,03-09-2021 01:35:03.806943
7.5896173,12.25505,trouser,03-09-2021 01:35:12.343225
-0.9567551,-3.532347,shirt,03-09-2021 01:35:12.403493
-1.669988,10.927028,dress,03-09-2021 01:35:14.178414
-1.0552455,-3.5999858,shirt,03-09-2021 01:35:23.772005
-1.479707,10.386227,dress,03-09-2021 01:36:01.138444
10.842021,-12.361406,bag,03-09-2021 01:36:05.025000
14.977555,-9.491701,shirt,03-09-2021 01:36:29.310983
8.129393,-5.4973392,pullover,03-09-2021 01:36:29.832743
19.81019,-1.124775,ankle boot,03-09-2021 01:36:40.317823
15.279393,-9.862708,bag,03-09-2021 01:36:42.164265
-1.4104719,11.307602,dress,03-09-2021 01:36:48.962569
12.666121,-11.8572855,bag,03-09-2021 01:36:52.108691
9.002178,13.203534,trouser,03-09-2021 01:36:55.898038
18.961388,11.297808,sneaker,03-09-2021 01:36:57.421601
9.062968,13.527116,trouser,03-09-2021 01:37:00.142240
8.729651,13.240787,trouser,03-09-2021 01:37:14.813985
-6.255919,2.1214905,t-shirt,03-09-2021 01:37:15.842395
-5.526107,2.2864316,t-shirt,03-09-2021 01:37:16.688121
-0.7366834,12.870375,dress,03-09-2021 01:37:26.400964
19.033405,12.393972,sneaker,03-09-2021 01:37:27.493499
-5.344715,2.137984,t-shirt,03-09-2021 01:37:30.014044
7.116214,15.918846,trouser,03-09-2021 01:37:37.468998
7.8662176,-4.7485676,pullover,03-09-2021 01:37:51.123494
15.100762,0.12674893,sandal,03-09-2021 01:38:10.446931
3.1811163,-1.9862462,coat,03-09-2021 01:38:14.957362
14.7624855,3.8935115,sandal,03-09-2021 01:38:15.691591
-4.2630997,3.3481514,t-shirt,03-09-2021 01:38:19.932734
12.904233,-11.975938,bag,03-09-2021 01:38:31.552556
-1.3566678,10.487339,dress,03-09-2021 01:38:47.917204
-1.4584458,13.379366,dress,03-09-2021 01:38:48.523655
0.7661083,1.7456245,coat,03-09-2021 01:39:01.122401
-5.0165787,0.7184014,t-shirt,03-09-2021 01:39:10.936802
3.0268986,4.367258,shirt,03-09-2021 01:39:15.244224
0.16879718,-3.4601293,shirt,03-09-2021 01:39:23.254228
0.1799749,13.331824,dress,03-09-2021 01:39:39.961596
-1.1076233,-3.7101953,shirt,03-09-2021 01:39:43.981881
20.486195,-0.9253729,ankle boot,03-09-2021 01:40:00.835507
8.762689,15.305046,trouser,03-09-2021 01:40:00.835940
16.112574,11.768792,sneaker,03-09-2021 01:40:00.880373
0.6323359,1.2495172,shirt,03-09-2021 01:40:04.025474
0.15600787,13.419645,dress,03-09-2021 01:40:14.099649
3.7292988,-1.3504629,coat,03-09-2021 01:40:14.231161
-1.7898412,11.48319,dress,03-09-2021 01:40:34.305165
12.683648,-12.10316,bag,03-09-2021 01:40:45.737281
-0.36254543,12.842997,dress,03-09-2021 01:40:46.222979
21.167826,2.3162792,ankle boot,03-09-2021 01:40:46.697086
-0.29178494,-1.8191643,shirt,03-09-2021 01:41:21.534398
15.537921,-9.267726,bag,03-09-2021 01:41:36.215177
-1.8332195,9.849179,dress,03-09-2021 01:41:48.358345
8.154652,15.214134,trouser,03-09-2021 01:41:50.561294
2.6912112,3.128288,shirt,03-09-2021 01:41:59.565587
-1.9414176,13.021578,dress,03-09-2021 01:42:02.075030
13.436638,-11.408576,bag,03-09-2021 01:42:02.962126
-0.9670596,-4.2049413,shirt,03-09-2021 01:42:03.510226
2.144225,4.839112,shirt,03-09-2021 01:42:13.802631
0.65309036,-4.0665464,shirt,03-09-2021 01:42:33.039712
13.641973,3.7166069,sandal,03-09-2021 01:42:35.384073
19.898302,12.0571785,sneaker,03-09-2021 01:42:44.128354
7.0919037,-6.7797513,pullover,03-09-2021 01:42:44.525717
-4.329155,2.731607,t-shirt,03-09-2021 01:42:47.637626
3.524307,2.740084,shirt,03-09-2021 01:42:49.809904
21.190048,1.598801,ankle boot,03-09-2021 01:43:10.039901
13.234242,-11.584103,bag,03-09-2021 01:43:18.854101
-4.5485196,2.1388824,t-shirt,03-09-2021 01:43:35.585732
14.926372,3.2284849,sandal,03-09-2021 01:43:37.786007
2.7444274,3.0242023,shirt,03-09-2021 01:43:45.006783
1.0151176,6.7002144,t-shirt,03-09-2021 01:43:47.322906
17.960407,11.546079,sneaker,03-09-2021 01:44:14.147854
8.390285,14.746372,trouser,03-09-2021 01:44:27.725092
2.4756432,4.2326784,shirt,03-09-2021 01:44:31.728031
20.06919,0.1578511,ankle boot,03-09-2021 01:44:36.124616
17.956924,12.18187,sneaker,03-09-2021 01:44:52.359002
20.95587,0.37998608,ankle boot,03-09-2021 01:44:56.978400
9.052402,13.018074,trouser,03-09-2021 01:44:59.588317
-0.50414485,13.540298,dress,03-09-2021 01:45:00.245092
-1.4347427,11.189267,dress,03-09-2021 01:45:04.869404
15.019654,-8.840061,bag,03-09-2021 01:45:05.357695
0.15970238,-4.2126546,shirt,03-09-2021 01:45:24.090511
5.412001,-0.23172437,shirt,03-09-2021 01:45:29.726303
21.640507,2.6096013,ankle boot,03-09-2021 01:45:49.597842
0.95641285,0.8967889,coat,03-09-2021 01:45:53.143178
-0.99544257,-0.6318931,shirt,03-09-2021 01:45:56.963781
7.286361,-6.110783,pullover,03-09-2021 01:46:08.491258
21.443115,1.4243113,ankle boot,03-09-2021 01:46:10.371954
15.979341,11.724144,sneaker,03-09-2021 01:46:12.061596
-6.202032,1.30131,t-shirt,03-09-2021 01:46:13.753545
-4.3607583,3.100176,t-shirt,03-09-2021 01:46:30.587714
18.295702,12.343344,sneaker,03-09-2021 01:46:33.345987
15.564736,-9.477382,bag,03-09-2021 01:46:40.699510
2.0398207,-0.05773037,coat,03-09-2021 01:46:50.914713
20.946207,-0.5080649,ankle boot,03-09-2021 01:47:03.672378
11.289171,-12.335893,bag,03-09-2021 01:47:04.674579
14.583431,0.58069783,sandal,03-09-2021 01:47:11.647700
13.734847,4.390964,sandal,03-09-2021 01:47:32.994453
18.937845,12.627945,sneaker,03-09-2021 01:47:40.743414
5.9449525,15.862931,trouser,03-09-2021 01:47:44.810526
19.94411,0.3062385,ankle boot,03-09-2021 01:47:45.353846
7.8591266,-4.499449,pullover,03-09-2021 01:47:48.356950
7.3499203,-4.245062,pullover,03-09-2021 01:47:49.597541
-4.1645346,3.5682404,t-shirt,03-09-2021 01:47:59.852173
15.086816,-1.1025734,sandal,03-09-2021 01:48:03.556655
13.12757,-11.355221,bag,03-09-2021 01:48:03.643940
1.4094734,0.25109115,pullover,03-09-2021 01:48:05.604673
7.3428793,-4.810805,pullover,03-09-2021 01:48:10.573118
15.637829,-9.573197,bag,03-09-2021 01:48:21.069510
18.709002,12.790715,sneaker,03-09-2021 01:48:34.556267
6.682664,14.934309,trouser,03-09-2021 01:49:26.095686
0.4851374,-3.7526236,shirt,03-09-2021 01:49:28.890094
2.4462988,0.27788475,coat,03-09-2021 01:49:53.415992
7.390521,11.620873,trouser,03-09-2021 01:49:58.324163
-0.105771,13.162818,dress,03-09-2021 01:50:00.988129
7.92969,-6.677221,pullover,03-09-2021 01:50:06.349507
2.9391875,4.900959,shirt,03-09-2021 01:50:11.091181
-6.3156495,1.7772937,t-shirt,03-09-2021 01:50:12.409705
20.712708,0.009305793,ankle boot,03-09-2021 01:50:12.506161
1.2541653,1.9014175,coat,03-09-2021 01:50:19.248784
-0.9605382,12.920002,dress,03-09-2021 01:50:29.558501
-1.769125,9.744224,dress,03-09-2021 01:50:35.851242
15.078373,-9.722124,bag,03-09-2021 01:50:38.583985
21.690975,3.1285982,ankle boot,03-09-2021 01:50:46.005625
7.143353,-5.943097,pullover,03-09-2021 01:50:47.399261
-1.6105309,12.36201,dress,03-09-2021 01:50:50.818672
3.8516655,-2.0590076,coat,03-09-2021 01:50:58.441623
21.409779,0.6257581,ankle boot,03-09-2021 01:50:58.850703
15.390233,0.63514614,sandal,03-09-2021 01:51:00.422704
21.398283,0.968717,ankle boot,03-09-2021 01:51:07.063284
14.27387,2.4850285,sandal,03-09-2021 01:51:19.708502
15.25012,3.7756658,trouser,03-09-2021 01:51:34.197933
7.163933,-4.459734,pullover,03-09-2021 01:51:34.561774
-0.8011488,12.914713,dress,03-09-2021 01:51:37.997249
21.159117,0.80768645,ankle boot,03-09-2021 01:51:38.125179
19.1963,11.616673,sneaker,03-09-2021 01:51:43.369907
-1.0874113,-2.5011227,shirt,03-09-2021 01:51:56.329706
15.486183,0.3767204,sandal,03-09-2021 01:52:02.661013
1.4228389,0.6196,coat,03-09-2021 01:52:02.672832
11.31203,-12.511173,bag,03-09-2021 01:52:09.442845
-0.6552876,13.2659235,pullover,03-09-2021 01:52:10.076384
-0.118210375,13.471711,dress,03-09-2021 01:52:20.645362
8.219938,15.164163,trouser,03-09-2021 01:52:26.277749
9.096193,13.614152,trouser,03-09-2021 01:52:28.075194
19.14122,11.465332,sneaker,03-09-2021 01:52:31.624857
7.5469437,-4.6501184,pullover,03-09-2021 01:52:33.413975
2.804742,3.179868,shirt,03-09-2021 01:52:39.469608
13.0208,-11.940232,bag,03-09-2021 01:52:57.645607
14.517136,4.6063104,sandal,03-09-2021 01:53:00.447008
14.471119,3.9090023,sandal,03-09-2021 01:53:11.468727
-0.7391495,13.668011,dress,03-09-2021 01:53:25.944382
7.2387867,-4.985612,pullover,03-09-2021 01:53:39.293323
5.7535405,-4.71172,pullover,03-09-2021 01:53:41.716300
12.497725,-11.984955,bag,03-09-2021 01:53:42.865497
17.972633,11.404692,sneaker,03-09-2021 01:53:45.020471
14.807975,0.5131911,sandal,03-09-2021 01:54:05.106638
7.9846296,15.753843,trouser,03-09-2021 01:54:20.584861
8.713453,13.393337,trouser,03-09-2021 01:54:26.628505
1.8680183,-0.7770091,coat,03-09-2021 01:54:54.026806
15.183928,-0.68994075,sandal,03-09-2021 01:55:08.267799
17.447784,10.757095,sneaker,03-09-2021 01:55:13.379971
7.557017,12.029478,trouser,03-09-2021 01:55:15.433251
15.286936,-0.7254853,sandal,03-09-2021 01:55:17.593352
14.160677,-9.986943,bag,03-09-2021 01:55:17.953917
-0.3078517,-1.809543,shirt,03-09-2021 01:55:21.630597
7.7437577,15.222155,trouser,03-09-2021 01:55:26.722850
15.305619,-9.62853,bag,03-09-2021 01:55:50.176004
2.2172003,4.9540677,shirt,03-09-2021 01:55:51.466196
7.634459,-6.9274836,pullover,03-09-2021 01:56:03.277387
-4.767776,2.857595,t-shirt,03-09-2021 01:56:14.029871
14.394803,1.9985914,sandal,03-09-2021 01:56:20.297248
6.5299487,15.321381,trouser,03-09-2021 01:56:34.861192
10.537811,-12.098874,bag,03-09-2021 01:56:43.863655
0.4343368,13.375907,dress,03-09-2021 01:57:10.301581
18.906866,12.540145,sneaker,03-09-2021 01:57:13.625440
7.8065386,-4.7946177,pullover,03-09-2021 01:57:44.890117
4.5645943,-1.0004556,coat,03-09-2021 01:57:48.289084
-0.053922854,12.665629,dress,03-09-2021 01:57:53.594479
2.0990264,0.067445785,coat,03-09-2021 01:57:56.698511
14.8033905,-10.377544,bag,03-09-2021 01:57:59.278583
-1.2363532,-2.6885803,shirt,03-09-2021 01:58:00.234921
19.14027,12.404176,sneaker,03-09-2021 01:58:08.084036
7.7717786,-5.540716,pullover,03-09-2021 01:58:24.849243
8.775504,15.323861,trouser,03-09-2021 01:58:40.959352
-4.7512608,2.6626234,t-shirt,03-09-2021 01:58:41.762950
17.613682,11.178991,sneaker,03-09-2021 01:58:48.878413
-1.6640885,12.047627,dress,03-09-2021 01:58:51.897732
0.38954526,-3.8044024,shirt,03-09-2021 01:58:59.835985
0.24405876,-3.5543923,shirt,03-09-2021 01:59:02.742068
18.21663,11.493891,sneaker,03-09-2021 01:59:13.425277
13.161064,-11.7970705,bag,03-09-2021 01:59:52.467893
20.309515,1.2038989,ankle boot,03-09-2021 01:59:52.903800
15.776211,-9.193731,bag,03-09-2021 01:59:53.152178
